Year Month,Country,BNF Section plus Code,BNF Chemical Substance plus Code,Items,Actual Cost,ADQ Usage,DDD Usage,List Size
202501,ENGLAND,Antibacterial drugs (0501),Lymecycline (0501030L0),72959,396075.310632659,1763793.5,2398759.16,63811119
202501,ENGLAND,Antibacterial drugs (0501),Minocycline hydrochloride (0501030P0),714,10887.2545174305,27863,13931.5,63811119
202501,ENGLAND,Antibacterial drugs (0501),Oxytetracycline (0501030T0),12768,625428.705076375,316277.25,316277.25,63811119
202501,ENGLAND,Antibacterial drugs (0501),Tetracycline (0501030V0),1474,83333.7466233755,25634.25,25634.25,63811119
202501,ENGLAND,Antibacterial drugs (0501),Doxycycline monohydrate (0501030Z0),6398,82964.0075692322,104270.8,104270.8,63811119
202501,ENGLAND,Antibacterial drugs (0501),Gentamicin sulfate (0501040H0),230,10882.127100277,,2756.9583306,63811119
202501,ENGLAND,Antibacterial drugs (0501),Neomycin sulfate (0501040N0),1,166.359267860238,3.5,2.8,63811119
202501,ENGLAND,Antibacterial drugs (0501),Tobramycin (0501040U0),41,40478.6264092377,,1979.33333309,63811119
202501,ENGLAND,Antibacterial drugs (0501),Azithromycin (0501050A0),81783,429222.573705479,599418.9,999031.499414263,63811119
202501,ENGLAND,Antibacterial drugs (0501),Clarithromycin (0501050B0),190807,737774.212872669,2347971.5,2347971.5,63811119
202501,ENGLAND,Antibacterial drugs (0501),Erythromycin (0501050C0),24948,343519.602903894,380979,380979,63811119
202501,ENGLAND,Antibacterial drugs (0501),Erythromycin ethylsuccinate (0501050H0),13030,193324.199964658,105957,52978.5,63811119
202501,ENGLAND,Antibacterial drugs (0501),Erythromycin stearate (0501050N0),747,8702.450044495,12447,12447,63811119
202501,ENGLAND,Antibacterial drugs (0501),Clindamycin hydrochloride (0501060D0),6894,55934.0309578364,112256.875,56128.4375,63811119
202501,ENGLAND,Antibacterial drugs (0501),Fidaxomicin (0501070AC),111,147766.80058027,,1106,63811119
202501,ENGLAND,Antibacterial drugs (0501),Fosfomycin trometamol (0501070AE),15642,104150.488262357,,22594,63811119
202501,ENGLAND,Antibacterial drugs (0501),Chloramphenicol (0501070F0),5,2513.692,33.3333332,33.3333332,63811119
202501,ENGLAND,Antibacterial drugs (0501),Colistimethate sodium (0501070I0),2691,499832.406267344,,30693.588834187,63811119
202501,ENGLAND,Antibacterial drugs (0501),Fusidic acid (0501070M0),4,80.5795827914994,20.99999979,20.99999979,63811119
202501,ENGLAND,Antibacterial drugs (0501),Sodium fusidate (0501070N0),62,3005.15136865619,965.333329472,965.3333816,63811119
202501,ENGLAND,Antibacterial drugs (0501),Teicoplanin (0501070T0),33,1489.51715177792,,208,63811119
202501,ENGLAND,Antibacterial drugs (0501),Vancomycin hydrochloride (0501070U0),738,172925.554448597,9087.5,2275.6250001,63811119
202501,ENGLAND,Antibacterial drugs (0501),Linezolid (0501070W0),140,84015.7095242148,,1256.499997,63811119
202501,ENGLAND,Antibacterial drugs (0501),Rifaximin (0501070X0),11209,2005184.33471389,,397081.000139967,63811119
202501,ENGLAND,Antibacterial drugs (0501),Co-trimoxazole(Trimethoprim/sulfamethoxazole) (0501080D0),25313,79542.2253659936,197384.25,,63811119
202501,ENGLAND,Antibacterial drugs (0501),Sulfadiazine (0501080J0),8,6400.6092,,723.333333044,63811119
202501,ENGLAND,Antibacterial drugs (0501),Sulfapyridine (0501080V0),2,1856.6248,,50.0000024,63811119
202501,ENGLAND,Antibacterial drugs (0501),Trimethoprim (0501080W0),138722,204640.618505494,843719.675,843719.675,63811119
202501,ENGLAND,Antibacterial drugs (0501),Ethambutol hydrochloride (0501090H0),241,6559.59478465049,1843.833330481,1843.833330481,63811119
202501,ENGLAND,Antibacterial drugs (0501),Isoniazid (0501090K0),304,48999.1985963456,6254.499992825,6254.499992825,63811119
202501,ENGLAND,Antibacterial drugs (0501),Pyrazinamide (0501090N0),1,204.4224,50.999999949,50.999999949,63811119
202501,ENGLAND,Antibacterial drugs (0501),Rifabutin (0501090Q0),19,3265.02453046696,545,1090,63811119
202501,ENGLAND,Antibacterial drugs (0501),Rifampicin (0501090R0),1196,64506.8860916152,34254.6666591,34282.6666591,63811119
202501,ENGLAND,Antibacterial drugs (0501),Rifampicin combined preparations (0501090S0),59,1744.43813070784,1747.93333314,,63811119
202501,ENGLAND,Antibacterial drugs (0501),Clofazimine (0501100C0),5,2259.02050180533,252,252,63811119
202501,ENGLAND,Antibacterial drugs (0501),Dapsone (0501100H0),2012,22632.9766304597,98587,98587,63811119
202501,ENGLAND,Antibacterial drugs (0501),Metronidazole (0501110C0),99584,251750.656714815,,322200.89000051,63811119
202501,ENGLAND,Antibacterial drugs (0501),Ciprofloxacin (0501120L0),27461,74959.8983009065,347253.132940709,260439.85,63811119
202501,ENGLAND,Antibacterial drugs (0501),Ofloxacin (0501120P0),4430,160344.483181272,73040.5,73040.5,63811119
202501,ENGLAND,Antibacterial drugs (0501),Levofloxacin (0501120X0),2973,34841.5216220383,72050,36025,63811119
202501,ENGLAND,Antibacterial drugs (0501),Moxifloxacin (0501120Y0),381,8912.74529528375,,4264,63811119
202501,ENGLAND,Antibacterial drugs (0501),Methenamine hippurate (0501130H0),53429,842873.319352443,,1519508.5,63811119
202501,ENGLAND,Antibacterial drugs (0501),Nitrofurantoin (0501130R0),326156,2491545.78864048,1787453.65,1787453.65,63811119
202501,ENGLAND,Antibacterial drugs (0501),Fosfomycin calcium (0501130S0),1,145.5124,,4.99999998,63811119
202502,ENGLAND,Antibacterial drugs (0501),Benzylpenicillin sodium (Penicillin G) (0501011J0),13,84.8375942250485,16,5.333333312,63814878
202502,ENGLAND,Antibacterial drugs (0501),Phenoxymethylpenicillin (Penicillin V) (0501011P0),206994,572397.827458704,2489845.25,1248825.62518734,63814878
202502,ENGLAND,Antibacterial drugs (0501),Flucloxacillin sodium (0501012G0),276675,714079.467222093,3731113.5,1865603.2501743,63814878
202502,ENGLAND,Antibacterial drugs (0501),Amoxicillin (0501013B0),793293,1011835.90426074,8681544.64274623,4341254.9880641,63814878
202502,ENGLAND,Antibacterial drugs (0501),Amoxicillin sodium (0501013C0),3,68.9342769096728,,11.166666622,63814878
202502,ENGLAND,Antibacterial drugs (0501),Ampicillin (0501013E0),7,276.320432186406,72.25,36.125,63814878
202502,ENGLAND,Antibacterial drugs (0501),Co-amoxiclav (Amoxicillin/clavulanic acid) (0501013K0),104954,323025.447231467,621456.66604521,696994.415175115,63814878
202502,ENGLAND,Antibacterial drugs (0501),Co-fluampicil(Flucloxacillin/ampicillin) (0501013L0),1,15.192975656125,14,,63814878
202502,ENGLAND,Antibacterial drugs (0501),Piperacillin sodium/tazobactam sodium (0501014S0),1,1323.0124,,24.000000024,63814878
202502,ENGLAND,Antibacterial drugs (0501),Pivmecillinam hydrochloride (0501015P0),27763,236017.003767815,,153141.999846858,63814878
202502,ENGLAND,Antibacterial drugs (0501),Cefaclor (0501021A0),219,3003.36055477745,3163.66665924,2372.75,63814878
202502,ENGLAND,Antibacterial drugs (0501),Cefadroxil (0501021B0),13,399.95390830596,189.5,94.75,63814878
202502,ENGLAND,Antibacterial drugs (0501),Cefixime (0501021C0),58,1937.30507155007,1083,541.5,63814878
202502,ENGLAND,Antibacterial drugs (0501),Cefotaxime sodium (0501021D0),1,3.11179336255895,,0.25,63814878
202502,ENGLAND,Antibacterial drugs (0501),Ceftriaxone sodium (0501021G0),52,2982.47513801117,,158,63814878
202502,ENGLAND,Antibacterial drugs (0501),Ceftazidime pentahydrate (0501021H0),10,721.678858271014,,43,63814878
202502,ENGLAND,Antibacterial drugs (0501),Cefuroxime sodium (0501021J0),4,401.195392329419,,43.25,63814878
202502,ENGLAND,Antibacterial drugs (0501),Cefuroxime axetil (0501021K0),186,3604.54667769724,2912.25,2912.25,63814878
202502,ENGLAND,Antibacterial drugs (0501),Cefalexin (0501021L0),70230,187143.559101663,597563.75,298781.875,63814878
202502,ENGLAND,Antibacterial drugs (0501),Cefradine (0501021M0),762,25590.9383097732,11720.75,5860.375,63814878
202502,ENGLAND,Antibacterial drugs (0501),Meropenem (0501022A0),7,3395.91453657291,,50.99999992,63814878
202502,ENGLAND,Antibacterial drugs (0501),Ertapenem sodium (0501022B0),3,481.10375270724,,16,63814878
202502,ENGLAND,Antibacterial drugs (0501),Demeclocycline hydrochloride (0501030F0),350,182825.020313729,4477.5,4477.5,63814878
202502,ENGLAND,Antibacterial drugs (0501),Doxycycline hyclate (0501030I0),358780,402891.719195133,4242728.5,4242728.5,63814878
202502,ENGLAND,Antibacterial drugs (0501),Lymecycline (0501030L0),65260,355168.468534927,1582357.5,2152006.2,63814878
202502,ENGLAND,Antibacterial drugs (0501),Minocycline hydrochloride (0501030P0),533,8321.0623143406,21736,10868,63814878
202502,ENGLAND,Antibacterial drugs (0501),Oxytetracycline (0501030T0),11053,538621.101442018,272326.5,272326.5,63814878
202502,ENGLAND,Antibacterial drugs (0501),Tetracycline (0501030V0),1376,78477.6943069036,24175.5,24175.5,63814878
202502,ENGLAND,Antibacterial drugs (0501),Doxycycline monohydrate (0501030Z0),5362,75282.6099261421,92735,92735,63814878
202502,ENGLAND,Antibacterial drugs (0501),Amikacin (0501040C0),4,417.382118709348,,18.5,63814878
202502,ENGLAND,Antibacterial drugs (0501),Gentamicin sulfate (0501040H0),191,9702.83488680294,,2471.124997542,63814878
202502,ENGLAND,Antibacterial drugs (0501),Neomycin sulfate (0501040N0),2,64.5475019822418,8.75,7,63814878
202502,ENGLAND,Antibacterial drugs (0501),Tobramycin (0501040U0),45,32871.0545958539,,1730.666666292,63814878
202502,ENGLAND,Antibacterial drugs (0501),Azithromycin (0501050A0),72624,382011.442758223,532450.14,887416.899478438,63814878
202502,ENGLAND,Antibacterial drugs (0501),Clarithromycin (0501050B0),160951,674453.426221958,1954183,1954190,63814878
202502,ENGLAND,Antibacterial drugs (0501),Erythromycin (0501050C0),22067,305762.189432474,339414,339414,63814878
202502,ENGLAND,Antibacterial drugs (0501),Erythromycin ethylsuccinate (0501050H0),12713,181976.307999457,99429.5,49714.75,63814878
202502,ENGLAND,Antibacterial drugs (0501),Erythromycin stearate (0501050N0),661,8030.35770683638,11539.5,11539.5,63814878
202502,ENGLAND,Antibacterial drugs (0501),Clindamycin hydrochloride (0501060D0),6348,52050.5595233453,104562.225,52281.1125,63814878
202502,ENGLAND,Antibacterial drugs (0501),Clindamycin phosphate (0501060E0),3,586.645802481676,,16.66666665,63814878
202502,ENGLAND,Antibacterial drugs (0501),Fidaxomicin (0501070AC),110,148929.81626239,,1110.5,63814878
202502,ENGLAND,Antibacterial drugs (0501),Fosfomycin trometamol (0501070AE),14413,98113.6286013042,,21283,63814878
202502,ENGLAND,Antibacterial drugs (0501),Chloramphenicol (0501070F0),2,1080.8548,14.333333276,14.333333276,63814878
202502,ENGLAND,Antibacterial drugs (0501),Colistimethate sodium (0501070I0),2179,413640.117437725,,25345.955508309,63814878
202502,ENGLAND,Antibacterial drugs (0501),Fusidic acid (0501070M0),4,161.108097918613,41.99999958,41.99999958,63814878
202502,ENGLAND,Antibacterial drugs (0501),Sodium fusidate (0501070N0),70,3417.73620219799,1085.499995658,1085.833387624,63814878
202502,ENGLAND,Antibacterial drugs (0501),Teicoplanin (0501070T0),42,2813.02819388204,,393,63814878
202502,ENGLAND,Antibacterial drugs (0501),Vancomycin hydrochloride (0501070U0),710,162990.078182427,8731.25,2199.6875001,63814878
202502,ENGLAND,Antibacterial drugs (0501),Linezolid (0501070W0),134,73992.6663056315,,1081.4999984,63814878
202502,ENGLAND,Antibacterial drugs (0501),Rifaximin (0501070X0),9669,1700371.4027908,,336568.500117895,63814878
202502,ENGLAND,Antibacterial drugs (0501),Pristinamycin (0501070Z0),3,1413.3372,,60,63814878
202502,ENGLAND,Antibacterial drugs (0501),Co-trimoxazole(Trimethoprim/sulfamethoxazole) (0501080D0),22911,70276.8678111551,176708.25,,63814878
202502,ENGLAND,Antibacterial drugs (0501),Sulfadiazine (0501080J0),3,1977.1372,,233.33333324,63814878
202502,ENGLAND,Antibacterial drugs (0501),Trimethoprim (0501080W0),124353,211353.244703286,757011.9,757011.9,63814878
202502,ENGLAND,Antibacterial drugs (0501),Ethambutol hydrochloride (0501090H0),148,6205.66954220177,1866.333330676,1866.333330676,63814878
202502,ENGLAND,Antibacterial drugs (0501),Isoniazid (0501090K0),247,37756.6517916721,4889.499993607,4889.499993607,63814878
202502,ENGLAND,Antibacterial drugs (0501),Pyrazinamide (0501090N0),2,209.8748,52.333333281,52.333333281,63814878
202502,ENGLAND,Antibacterial drugs (0501),Rifabutin (0501090Q0),19,1823.25859545945,304,608,63814878
202502,ENGLAND,Antibacterial drugs (0501),Rifampicin (0501090R0),1060,56546.6784054349,31557.16666106,31557.16666106,63814878
202502,ENGLAND,Antibacterial drugs (0501),Rifampicin combined preparations (0501090S0),27,1050.82051772901,741.999999748,,63814878
202502,ENGLAND,Antibacterial drugs (0501),Dapsone (0501100H0),1820,22111.8559516678,96090,96090,63814878
202502,ENGLAND,Antibacterial drugs (0501),Metronidazole (0501110C0),91587,235651.62940163,,296153.853336403,63814878
202502,ENGLAND,Antibacterial drugs (0501),Ciprofloxacin (0501120L0),23859,65567.4692216457,300878.19966183,225658.65,63814878
202502,ENGLAND,Antibacterial drugs (0501),Ofloxacin (0501120P0),3959,141858.523647593,65023,65023,63814878
202502,ENGLAND,Antibacterial drugs (0501),Levofloxacin (0501120X0),2374,27864.8666086659,58004,29002,63814878
202502,ENGLAND,Antibacterial drugs (0501),Moxifloxacin (0501120Y0),278,7785.58373788227,,3729,63814878
202502,ENGLAND,Antibacterial drugs (0501),Methenamine hippurate (0501130H0),49172,624475.155924079,,1392499,63814878
202502,ENGLAND,Antibacterial drugs (0501),Nitrofurantoin (0501130R0),287515,2221604.88826263,1580004.975,1580004.975,63814878
202503,ENGLAND,Antibacterial drugs (0501),Benzylpenicillin sodium (Penicillin G) (0501011J0),12,62.9588543237929,11.5,3.833333319,63824983
202503,ENGLAND,Antibacterial drugs (0501),Phenoxymethylpenicillin (Penicillin V) (0501011P0),216936,607856.165948551,2581966,1298655.25036827,63824983
202503,ENGLAND,Antibacterial drugs (0501),Flucloxacillin sodium (0501012G0),300333,763272.805436146,4036949.75,2018552.3751906,63824983
202503,ENGLAND,Antibacterial drugs (0501),Amoxicillin (0501013B0),752459,964889.604454038,8256384.31063076,4129077.48865338,63824983
202503,ENGLAND,Antibacterial drugs (0501),Amoxicillin sodium (0501013C0),2,28.0537487591462,,4.16666665,63824983
202503,ENGLAND,Antibacterial drugs (0501),Ampicillin (0501013E0),6,241.090335729373,74,37,63824983
202503,ENGLAND,Antibacterial drugs (0501),Co-amoxiclav (Amoxicillin/clavulanic acid) (0501013K0),109727,319216.769487009,649574.999350425,727223.965119636,63824983
202503,ENGLAND,Antibacterial drugs (0501),Piperacillin sodium/tazobactam sodium (0501014S0),1,1323.0124,,24.000000024,63824983
202503,ENGLAND,Antibacterial drugs (0501),Pivmecillinam hydrochloride (0501015P0),28942,245222.877338446,,159053.666507613,63824983
202503,ENGLAND,Antibacterial drugs (0501),Cefaclor (0501021A0),217,3010.65719313771,3096.166658016,2322.125,63824983
202503,ENGLAND,Antibacterial drugs (0501),Cefadroxil (0501021B0),23,925.67914940575,439,219.5,63824983
202503,ENGLAND,Antibacterial drugs (0501),Cefixime (0501021C0),44,1501.19980528983,836,418,63824983
202503,ENGLAND,Antibacterial drugs (0501),Ceftriaxone sodium (0501021G0),52,2206.30583899395,,117.5,63824983
202503,ENGLAND,Antibacterial drugs (0501),Ceftazidime pentahydrate (0501021H0),8,835.864760747172,,35.75,63824983
202503,ENGLAND,Antibacterial drugs (0501),Cefuroxime sodium (0501021J0),2,212.346811999771,,22.25,63824983
202503,ENGLAND,Antibacterial drugs (0501),Cefuroxime axetil (0501021K0),173,3332.30459445744,2692,2692,63824983
202503,ENGLAND,Antibacterial drugs (0501),Cefalexin (0501021L0),72434,191072.497811324,614583,307291.5,63824983
202503,ENGLAND,Antibacterial drugs (0501),Cefradine (0501021M0),857,27882.2848837297,12782.75,6391.375,63824983
202503,ENGLAND,Antibacterial drugs (0501),Meropenem (0501022A0),6,2281.31454580308,,33.999999914,63824983
202503,ENGLAND,Antibacterial drugs (0501),Ertapenem sodium (0501022B0),8,1323.01940550976,,44,63824983
202503,ENGLAND,Antibacterial drugs (0501),Demeclocycline hydrochloride (0501030F0),331,194068.518367811,4917.5,4917.5,63824983
202503,ENGLAND,Antibacterial drugs (0501),Doxycycline hyclate (0501030I0),350759,402383.418381166,4313396,4313396,63824983
202503,ENGLAND,Antibacterial drugs (0501),Lymecycline (0501030L0),70937,386545.653786603,1721895,2341777.2,63824983
202503,ENGLAND,Antibacterial drugs (0501),Minocycline hydrochloride (0501030P0),547,7848.79920604793,20704,10352,63824983
202503,ENGLAND,Antibacterial drugs (0501),Oxytetracycline (0501030T0),11844,577327.643715711,291709.25,291709.25,63824983
202503,ENGLAND,Antibacterial drugs (0501),Tetracycline (0501030V0),1442,82047.4762304446,25261,25261,63824983
202503,ENGLAND,Antibacterial drugs (0501),Doxycycline monohydrate (0501030Z0),5726,84296.3842912009,101391.8,101391.8,63824983
202503,ENGLAND,Antibacterial drugs (0501),Amikacin (0501040C0),1,57.0102546105024,,2.5,63824983
202503,ENGLAND,Antibacterial drugs (0501),Gentamicin sulfate (0501040H0),191,9994.68095135251,,2543.458330803,63824983
202503,ENGLAND,Antibacterial drugs (0501),Neomycin sulfate (0501040N0),1,123.227765958685,3.5,2.8,63824983
202503,ENGLAND,Antibacterial drugs (0501),Tobramycin (0501040U0),60,52891.4874858363,,2662.999999549,63824983
202503,ENGLAND,Antibacterial drugs (0501),Azithromycin (0501050A0),75954,395252.212908811,556340.24,927233.73279103,63824983
202503,ENGLAND,Antibacterial drugs (0501),Clarithromycin (0501050B0),164681,666149.317869835,2001783.5,2001783.5,63824983
202503,ENGLAND,Antibacterial drugs (0501),Erythromycin (0501050C0),22721,313635.492798849,348149.5,348149.5,63824983
202503,ENGLAND,Antibacterial drugs (0501),Erythromycin ethylsuccinate (0501050H0),12287,180354.824393339,98627.5,49313.75,63824983
202503,ENGLAND,Antibacterial drugs (0501),Erythromycin stearate (0501050N0),753,9274.65662895949,13314.5,13314.5,63824983
202503,ENGLAND,Antibacterial drugs (0501),Clindamycin hydrochloride (0501060D0),6863,55155.7243755289,110718.05,55359.0250002,63824983
202503,ENGLAND,Antibacterial drugs (0501),Clindamycin phosphate (0501060E0),3,551.743945144435,,15.666666651,63824983
202503,ENGLAND,Antibacterial drugs (0501),Fidaxomicin (0501070AC),113,151996.747772454,,1135,63824983
202503,ENGLAND,Antibacterial drugs (0501),Fosfomycin trometamol (0501070AE),15063,101162.273366586,,21945,63824983
202503,ENGLAND,Antibacterial drugs (0501),Chloramphenicol (0501070F0),1,754.0124,9.99999996,9.99999996,63824983
202503,ENGLAND,Antibacterial drugs (0501),Colistimethate sodium (0501070I0),2026,404191.403164205,,24162.316615137,63824983
202503,ENGLAND,Antibacterial drugs (0501),Fusidic acid (0501070M0),6,218.651672788842,56.99999943,56.99999943,63824983
202503,ENGLAND,Antibacterial drugs (0501),Sodium fusidate (0501070N0),60,2509.17789941223,799.833330134,799.833373325,63824983
202503,ENGLAND,Antibacterial drugs (0501),Teicoplanin (0501070T0),21,1602.47473929789,,225,63824983
